detected_at,sheet,type,text
2026-07-15 09:15:00,Luxury Tax Calculator,CHANGED,"Luxury Tax  -  col9: 4326486 -> 6775907, col25: 10302242.52 -> 16366242.52"
2026-07-15 09:15:00,Luxury Tax Calculator,CHANGED,1st Incremental Tax Bracket  -  col9: 12979458 -> 17055000
2026-07-15 09:15:00,Luxury Tax Calculator,CHANGED,"2nd Incremental Tax Bracket  -  col9: 0 -> 3545447.75, col25: 15006038.2 -> 18476250"
2026-07-15 09:15:00,Luxury Tax Calculator,CHANGED,3rd Incremental Tax Bracket  -  col25: 0 -> 27479333.88
2026-07-15 09:15:00,Luxury Tax Calculator,CHANGED,"Tax Liability  -  col9: 12979458 -> 20600447.75, col25: 32061038.2 -> 63010583.88"
2026-07-15 09:23:59,MEM,CHANGED,"Boozer, Cameron  -  TEAM SALARY CAP REPORT
       -  MEMPHIS GRIZZLIES: 6 - DRAFT PICK -> 1 - FULL SEASON"
2026-07-15 09:23:59,MEM,CHANGED,"Players Under Contract  -  col3: 143788782.9 -> 155638542.9, col4: 101754422.9 -> 114196262.9, col5: 26475740 -> 39510620, col6: 0 -> 16476088.32"
2026-07-15 09:23:59,MEM,CHANGED,"Full Season Contracts  -  col3: 143788782.9 -> 155638542.9, col4: 101754422.9 -> 114196262.9, col5: 26475740 -> 39510620, col6: 0 -> 16476088.32"
2026-07-15 09:23:59,MEM,CHANGED,"Draft Picks  -  col3: 15596520 -> 3746760, col4: 16376160 -> 3934320, col5: 17156640 -> 4121760, col6: 23042052 -> 6565963.68"
2026-07-15 09:23:59,MEM,CHANGED,"Avg, Salary (Mean) (ALL Compensation Obligations)  -  col6: 18 -> 19"
2026-07-15 10:42:59,DEN,ADDED,"Diallo, Alpha"
2026-07-15 10:42:59,DEN,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 242253818.4 -> 243611581.4, col9: 640889400.7 -> 642247163.7"
2026-07-15 10:42:59,DEN,CHANGED,Players Under Contract  -  col3: 205203907 -> 206561670
2026-07-15 10:42:59,DEN,CHANGED,Full Season Contracts  -  col3: 205203907 -> 206561670
2026-07-15 10:42:59,DEN,CHANGED,"Avg, Salary (Mean) (ALL Compensation Obligations)  -  col6: 10 -> 11"
2026-07-15 10:42:59,DEN,CHANGED,"Avg, Salary (Mean) (No 10-Day K's)  -  col6: 5 -> 4"
2026-07-15 10:42:59,DEN,CHANGED,"Avg, Salary (Mean) (No 10-Day K's & ROS)  -  col6: 3 -> 2"
2026-07-15 10:42:59,Luxury Tax Calculator,CHANGED,Luxury Tax  -  col9: 6775907 -> 8133670
2026-07-15 10:42:59,Luxury Tax Calculator,CHANGED,2nd Incremental Tax Bracket  -  col9: 3545447.75 -> 7958177.5
2026-07-15 10:42:59,Luxury Tax Calculator,CHANGED,Tax Liability  -  col9: 20600447.75 -> 25013177.5
2026-07-15 10:46:58,BOS,ADDED,"Uzan, Milos"
2026-07-15 10:46:58,BOS,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 207991480 -> 209349243, col9: 690576539.8 -> 691934302.8"
2026-07-15 10:46:58,BOS,CHANGED,Players Under Contract  -  col3: 198722406 -> 200080169
2026-07-15 10:46:58,BOS,CHANGED,Full Season Contracts  -  col3: 198722406 -> 200080169
2026-07-15 10:46:58,BOS,CHANGED,"Avg, Salary (Mean) (ALL Compensation Obligations)  -  col6: 14 -> 15"
2026-07-15 10:46:58,BOS,CHANGED,"Avg, Salary (Mean) (No 10-Day K's)  -  col6: 1 -> 0"
2026-07-15 10:53:58,BOS,ADDED,"DeVries, Tucker"
2026-07-15 10:53:58,BOS,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 209349243 -> 210707006, col9: 691934302.8 -> 693292065.8"
2026-07-15 10:53:58,BOS,CHANGED,Players Under Contract  -  col3: 200080169 -> 201437932
2026-07-15 10:53:58,BOS,CHANGED,Full Season Contracts  -  col3: 200080169 -> 201437932
2026-07-15 10:53:58,BOS,CHANGED,"Avg, Salary (Mean) (ALL Compensation Obligations)  -  col6: 15 -> 16"
2026-07-15 10:53:58,Luxury Tax Calculator,CHANGED,Luxury Tax  -  col3: 0 -> 1009932
2026-07-15 10:53:58,Luxury Tax Calculator,CHANGED,1st Incremental Tax Bracket  -  col3: 0 -> 3029796
2026-07-15 10:53:58,Luxury Tax Calculator,CHANGED,Tax Liability  -  col3: 0 -> 3029796
2026-07-16 08:57:44,CHA,CHANGED,"Finney-Smith, Dorian  -  col3: 13335000.0 -> 14196974.4, col9: 40005000 -> 40866974.4"
2026-07-16 08:57:44,CHA,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 189161966.6 -> 190023941, col9: 472754954 -> 473616928.4"
2026-07-16 08:57:44,CHA,CHANGED,Players Under Contract  -  col3: 186712545.6 -> 187574520
2026-07-16 08:57:44,CHA,CHANGED,Full Season Contracts  -  col3: 186712545.6 -> 187574520
2026-07-16 11:30:46,DEN,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 243611581.4 -> 246061002.4, col9: 642247163.7 -> 644696584.7"
2026-07-16 11:30:46,DEN,CHANGED,Cap Holds  -  col3: 32400490.4 -> 34849911.4
2026-07-16 11:31:07,DEN,ADDED,"Jones, Tyus #2"
2026-07-16 11:31:07,DEN,ADDED,"Bagley, Marvin"
2026-07-16 11:31:07,DEN,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 246061002.4 -> 248510423.4, col9: 644696584.7 -> 647146005.7"
2026-07-16 11:31:07,DEN,CHANGED,Players Under Contract  -  col3: 206561670 -> 211460512
2026-07-16 11:31:07,DEN,CHANGED,Full Season Contracts  -  col3: 206561670 -> 211460512
2026-07-16 11:31:07,DEN,CHANGED,Cap Holds  -  col3: 34849911.4 -> 32400490.4
2026-07-16 11:31:07,DEN,CHANGED,"Avg, Salary (Mean) (ALL Compensation Obligations)  -  col6: 11 -> 13"
2026-07-16 11:31:07,DEN,CHANGED,"Avg, Salary (Mean) (No 10-Day K's)  -  col6: 4 -> 2"
2026-07-16 11:31:07,DEN,CHANGED,"Avg, Salary (Mean) (No 10-Day K's & ROS)  -  col6: 2 -> 0"
2026-07-16 11:31:07,Luxury Tax Calculator,CHANGED,Luxury Tax  -  col9: 8133670 -> 13032512
2026-07-16 11:31:07,Luxury Tax Calculator,CHANGED,2nd Incremental Tax Bracket  -  col9: 7958177.5 -> 18476250
2026-07-16 11:31:07,Luxury Tax Calculator,CHANGED,3rd Incremental Tax Bracket  -  col9: 0 -> 9143816
2026-07-16 11:31:07,Luxury Tax Calculator,CHANGED,Tax Liability  -  col9: 25013177.5 -> 44675066
2026-07-16 11:31:45,DEN,REMOVED,"Jones, Tyus #2"
2026-07-16 11:31:45,DEN,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 248510423.4 -> 246061002.4, col9: 647146005.7 -> 644696584.7"
2026-07-16 11:31:45,DEN,CHANGED,Players Under Contract  -  col3: 211460512 -> 209011091
2026-07-16 11:31:45,DEN,CHANGED,Full Season Contracts  -  col3: 211460512 -> 209011091
2026-07-16 11:31:45,DEN,CHANGED,"Avg, Salary (Mean) (ALL Compensation Obligations)  -  col6: 13 -> 12"
2026-07-16 11:31:45,DEN,CHANGED,"Avg, Salary (Mean) (No 10-Day K's)  -  col6: 2 -> 3"
2026-07-16 11:31:45,DEN,CHANGED,"Avg, Salary (Mean) (No 10-Day K's & ROS)  -  col6: 0 -> 1"
2026-07-16 11:31:45,Luxury Tax Calculator,CHANGED,Luxury Tax  -  col9: 13032512 -> 10583091
2026-07-16 11:31:45,Luxury Tax Calculator,CHANGED,2nd Incremental Tax Bracket  -  col9: 18476250 -> 15918795.75
2026-07-16 11:31:45,Luxury Tax Calculator,CHANGED,3rd Incremental Tax Bracket  -  col9: 9143816 -> 0
2026-07-16 11:31:45,Luxury Tax Calculator,CHANGED,Tax Liability  -  col9: 44675066 -> 32973795.75
2026-07-16 11:32:45,MIL,CHANGED,"Trent Jr., Gary  -  col3: 2449421.0 -> 15200000.0, col9: 2449421 -> 15200000"
2026-07-16 11:32:45,MIL,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 183652128.2 -> 196402707.2, col9: 430594149.6 -> 443344728.6"
2026-07-16 11:32:45,MIL,CHANGED,Cap Holds  -  col3: 7348263 -> 20098842
2026-07-16 11:32:58,MIL,CHANGED,"Trent Jr., Gary  -  col4: - -> 16400000.0, col5: - -> 16400000.0, col6: - -> 16000000.0, col9: 15200000 -> 64000000"
2026-07-16 11:32:58,MIL,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col4: 100358556.2 -> 116758556.2, col5: 91045148.2 -> 107445148.2, col6: 55538317 -> 71538317, col9: 443344728.6 -> 492144728.6"
2026-07-16 11:32:58,MIL,CHANGED,"Cap Holds  -  col4: 0 -> 16400000, col5: 0 -> 16400000, col6: 0 -> 16000000"
2026-07-16 11:33:57,MIL,CHANGED,"Trent Jr., Gary  -  TEAM SALARY CAP REPORT
       -  MILWAUKEE BUCKS: 4 - CAP HOLD -> 1 - FULL SEASON"
2026-07-16 11:33:57,MIL,CHANGED,"Players Under Contract  -  col3: 153120595.4 -> 168320595.4, col4: 77175286.36 -> 93575286.36, col5: 68528545 -> 84928545, col6: 33021713.8 -> 49021713.8"
2026-07-16 11:33:57,MIL,CHANGED,"Full Season Contracts  -  col3: 153120595.4 -> 168320595.4, col4: 77175286.36 -> 93575286.36, col5: 68528545 -> 84928545, col6: 33021713.8 -> 49021713.8"
2026-07-16 11:33:57,MIL,CHANGED,"Cap Holds  -  col3: 20098842 -> 4898842, col4: 16400000 -> 0, col5: 16400000 -> 0, col6: 16000000 -> 0"
2026-07-16 11:33:57,MIL,CHANGED,"Avg, Salary (Mean) (ALL Compensation Obligations)  -  col6: 16 -> 17"
2026-07-20 07:15:53,ATL,ADDED,"Nembhard, Ryan"
2026-07-20 07:15:53,ATL,ADDED,"Dort, Luguentz"
2026-07-20 07:15:53,ATL,ADDED,"Okongwu, Onyeka #2"
2026-07-20 07:15:53,ATL,ADDED,"Alexander-Walker, Nickeil #2"
2026-07-20 07:15:53,ATL,ADDED,"Okongwu, Onyeka #3"
2026-07-20 07:15:53,ATL,ADDED,"Landale, Jock #2"
2026-07-20 07:15:53,ATL,ADDED,"Kispert, Corey #2"
2026-07-20 07:15:53,ATL,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 251067692 -> 345659541, col4: 160360648.8 -> 222332448.8, col5: 125807332 -> 167827222, col9: 611882082.6 -> 810465621.6"
2026-07-20 07:15:53,ATL,CHANGED,"Players Under Contract  -  col3: 190234892 -> 284826741, col4: 160360648.8 -> 222332448.8, col5: 125807332 -> 167827222"
2026-07-20 07:15:53,ATL,CHANGED,"Full Season Contracts  -  col3: 190234892 -> 284826741, col4: 160360648.8 -> 222332448.8, col5: 125807332 -> 167827222"
2026-07-20 07:15:53,ATL,CHANGED,"Avg, Salary (Mean) (ALL Compensation Obligations)  -  col6: 16 -> 23"
2026-07-20 07:15:53,DAL,ADDED,"Risacher, Zaccharie"
2026-07-20 07:15:53,DAL,CHANGED,"TEAM SALARY (Art, I §1 (nnn)):  -  col3: 210311827.8 -> 224137867.8, col4: 149031206.2 -> 166465842.6, col9: 471765669.2 -> 503026345.7"
2026-07-20 07:15:53,DAL,CHANGED,"Players Under Contract  -  col3: 180794638.8 -> 194620678.8, col4: 145819990 -> 163254626.4"
2026-07-20 07:15:53,DAL,CHANGED,"Full Season Contracts  -  col3: 180794638.8 -> 194620678.8, col4: 145819990 -> 163254626.4"
2026-07-20 07:15:53,DAL,CHANGED,"Avg, Salary (Mean) (ALL Compensation Obligations)  -  col6: 15 -> 16"
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,Luxury Tax  -  col2: 0 -> 84398741
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,1st Incremental Tax Bracket  -  col2: 0 -> 5685000
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,2nd Incremental Tax Bracket  -  col2: 0 -> 7106250
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,3rd Incremental Tax Bracket  -  col2: 0 -> 19897500
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,4th Incremental Tax Bracket  -  col2: 0 -> 27003750
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,5th Incremental Tax Bracket  -  col2: 0 -> 29846250
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,6th Incremental Tax Bracket  -  col2: 0 -> 32688750
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,7th Incremental Tax Bracket  -  col2: 0 -> 35531250
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,8th Incremental Tax Bracket  -  col2: 0 -> 38373750
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,9th Incremental Tax Bracket  -  col2: 0 -> 41216250
2026-07-20 07:15:53,Luxury Tax Calculator,CHANGED,Tax Liability  -  col2: 0 -> 237348750
